0.0000000000000000e+000;2.1294826654505025e-001;9.5674351884717790e-001;2.7367903169292473e-001;1.1857845785088736e+000
3.7999999999999999e-002;1.7755467117539167e-001;8.5615205847779607e-001;1.9155771033762864e-001;1.0737150521217331e+000
7.5999999999999998e-002;1.2987363958652620e-001;1.0599125652296428e+000;2.5603443006935928e-001;1.0091291778912350e+000
1.1399999999999999e-001;2.3389643230227303e-001;1.1033733111463886e+000;2.4829852702062857e-001;1.0341556462009061e+000
1.5200000000000000e-001;1.6277854020784938e-001;9.8368190150723245e-001;2.0050748883218555e-001;1.0877881572470485e+000
1.9000000000000000e-001;1.6833980737826532e-001;1.2446778693119653e+000;2.4342854212658704e-001;1.2999539454744489e+000
2.2799999999999998e-001;1.3080862791050135e-001;1.2722539834937403e+000;2.4291174448065075e-001;9.5893881788451818e-001
2.6600000000000001e-001;2.3301845370747973e-001;1.1796553183649718e+000;1.5810186996006576e-001;1.0424580886313668e+000
3.0399999999999999e-001;1.4834612949955531e-001;1.2425583556105992e+000;2.5502395399317668e-001;9.8342398594591396e-001
3.4199999999999997e-001;2.3183102541318204e-001;1.2581073360752875e+000;2.3083095304405829e-001;1.1666267109826813e+000
3.8000000000000000e-001;8.5892134826497463e-002;1.2497952162152655e+000;2.4232810406096050e-001;9.3080520347317464e-001
4.1799999999999998e-001;1.7889439688730729e-001;1.3760803032048319e+000;2.2512522147448394e-001;1.0791601457476581e+000
4.5599999999999996e-001;1.9908412117838487e-001;1.2757838786961189e+000;1.2383427223344182e-001;1.1716480970806058e+000
4.9399999999999999e-001;1.8422401076681344e-001;1.5835040283056196e+000;1.0784360453059703e-001;1.1476007233998868e+000
5.3200000000000003e-001;3.4632624560210368e-001;1.3830704457997214e+000;1.5677370417938596e-002;1.0452119397325395e+000
5.6999999999999995e-001;2.1293880755893382e-001;1.4327904697085523e+000;1.5277261787875632e-001;1.0279703432936298e+000
6.0799999999999998e-001;2.5059154097657033e-001;1.5603563772225828e+000;1.5936587731634155e-001;1.4184887461941307e+000
6.4600000000000002e-001;2.5700827016533295e-001;1.4905360967869090e+000;1.7000364915344457e-001;1.1180449344369294e+000
6.8399999999999994e-001;1.3652323653878351e-001;1.5062951183238948e+000;1.0827679261431172e-001;1.1396298210928713e+000
7.2199999999999998e-001;1.2148235496837950e-001;1.4695866355665876e+000;9.7503716975550603e-002;1.1754514727193335e+000
7.6000000000000001e-001;3.6392002523461198e-001;1.6163856526286797e+000;1.9684630524533259e-002;1.0549655172713575e+000
7.9799999999999993e-001;2.3051820285160107e-001;1.4753521841968091e+000;3.8805570338862894e-002;1.1683234165017895e+000
8.3599999999999997e-001;1.0824106543215600e-001;1.7118587910738072e+000;7.7242819200632085e-002;9.9898582152985405e-001
8.7400000000000000e-001;2.3453560474075069e-001;1.8355917514158560e+000;1.6832742420632298e-002;1.2797500846698373e+000
9.1199999999999992e-001;3.7132060748960827e-001;1.6257983720431739e+000;7.9371092411835459e-002;1.0797795695565036e+000
9.4999999999999996e-001;4.1290974861463142e-001;1.8020251873503021e+000;1.1823254885462697e-001;1.3084935537939146e+000
9.8799999999999999e-001;3.8158831914224611e-001;1.8667711050244749e+000;1.5754944533448112e-001;1.2773783163676808e+000
1.0260000000000000e+000;4.1714067589626747e-001;1.6117636279718752e+000;8.8959608620659769e-002;1.0554525987039678e+000
1.0640000000000001e+000;4.6397016694513232e-001;1.6566800958054317e+000;7.6418195262708238e-002;1.3336582553923035e+000
1.1019999999999999e+000;1.9708325898657342e-001;1.8866944328894197e+000;1.8096140738704530e-001;1.4554195188190024e+000
1.1399999999999999e+000;5.0286101142170525e-001;1.8337008997218289e+000;1.0178583898779869e-001;1.4422653034729074e+000
1.1779999999999999e+000;5.2368030663939602e-001;1.9703066663236695e+000;1.7219507481715193e-001;1.4266129014975737e+000
1.2160000000000000e+000;4.4620173176843625e-001;2.0112739755130296e+000;1.8209616555091776e-001;1.3325144700602691e+000
1.2540000000000000e+000;2.6944142985587194e-001;2.0349315134876393e+000;2.2586633705656420e-001;1.3089616919992375e+000
1.2920000000000000e+000;2.8032355960288868e-001;2.1374816452661882e+000;8.6220344758823814e-002;1.2661030478669903e+000
1.3300000000000001e+000;6.1174885132925749e-001;2.1190762194531962e+000;1.7573358475854461e-001;1.3665546188348074e+000
1.3679999999999999e+000;6.3488843371159420e-001;2.1969524386587893e+000;1.8059986393330471e-001;1.4292326096490069e+000
1.4059999999999999e+000;7.4974869250832288e-001;1.9843457945552645e+000;2.0904435565680968e-001;1.5906374399348864e+000
1.4440000000000000e+000;3.6645861263950974e-001;2.1242007890509345e+000;2.9784081996677919e-001;1.4671624644687964e+000
1.4820000000000000e+000;3.4416962682007746e-001;2.1550463344337087e+000;2.6538888401244015e-001;1.4713882724469509e+000
1.5200000000000000e+000;4.8338724745239448e-001;2.0572347223251413e+000;1.8805798130692097e-001;1.3916117597212569e+000
1.5580000000000001e+000;5.1691298219459525e-001;2.2830146664645299e+000;2.1631755251766258e-001;1.4099427559167637e+000
1.5959999999999999e+000;8.1581219612964384e-001;2.1901942660081901e+000;1.9407202562806844e-001;1.3615302170650028e+000
1.6339999999999999e+000;5.2986747254570699e-001;2.4598306538634156e+000;2.5351628370819457e-001;1.5453996862416395e+000
1.6719999999999999e+000;3.2442755590167965e-001;2.2782742869668109e+000;2.1991981484251094e-001;1.4278660893063455e+000
1.7100000000000000e+000;6.0134103398205674e-001;2.4649169097646713e+000;1.5869467304008122e-001;1.5605137215417082e+000
1.7480000000000000e+000;3.9606829660571857e-001;2.4712438991993375e+000;2.0213878930186829e-001;1.7929231154530558e+000
1.7860000000000000e+000;6.5847914173352629e-001;2.4062262142636550e+000;1.6939140952007370e-001;1.6739904599154662e+000
1.8239999999999998e+000;8.1971696582664877e-001;2.3143739729947557e+000;1.3466935137015154e-001;1.6226305113882853e+000
1.8619999999999999e+000;9.2141101912701839e-001;2.5519032552780225e+000;1.6698740484106825e-001;1.6545910054187858e+000
1.8999999999999999e+000;7.3456780537707045e-001;2.4802317982467841e+000;2.1469075228441539e-001;1.7890091989229011e+000
1.9379999999999999e+000;2.5091964384486731e-001;2.6789667651357054e+000;1.7647675105133223e-001;1.7756023166287080e+000
1.9760000000000000e+000;6.5119381108470908e-001;2.7325936246392408e+000;1.2059783409725233e-001;1.7836461277126663e+000
2.0139999999999998e+000;1.2269754472289203e+000;2.8889122940434335e+000;1.0421914732739711e-001;1.7106305803661892e+000
2.0519999999999996e+000;6.3646804243393373e-001;2.7873661027401031e+000;2.1338856755507479e-001;1.9157771278120594e+000
2.0899999999999999e+000;9.1246931681982024e-001;2.7100316610628554e+000;1.1765780590029604e-001;1.7592247563308487e+000
2.1280000000000001e+000;1.1119954893012849e+000;2.8435914622545413e+000;1.8954537899330393e-001;1.8787375746604458e+000
2.1659999999999999e+000;7.5066740496311168e-001;2.7264958879283334e+000;2.9960680575797166e-001;1.6742548311424659e+000
2.2039999999999997e+000;9.8118447665897934e-001;2.8695274909205115e+000;2.0404351601486950e-001;1.8797060457292469e+000
2.2420000000000000e+000;1.1256144037791795e+000;2.8989071691970332e+000;2.8191041776762021e-001;1.8923983177047301e+000
2.2799999999999998e+000;1.4333835311124059e+000;2.9294833200255077e+000;2.6231737517630849e-001;1.9706762662744022e+000
2.3179999999999996e+000;8.4288288327330463e-001;2.9078296373328762e+000;3.3074659203595091e-001;2.0922743140070357e+000
2.3559999999999999e+000;1.6981204143945130e+000;3.0928960747441994e+000;3.2921135468159923e-001;2.0049401701214173e+000
2.3940000000000001e+000;1.0517277679090455e+000;2.7944779708290839e+000;4.1102881603225377e-001;2.2960613324463401e+000
2.4319999999999999e+000;9.3801610351581122e-001;3.0582232753250547e+000;4.0600356711157509e-001;2.1546380506702683e+000
2.4699999999999998e+000;1.1460424459658549e+000;3.1461281204221594e+000;4.2359779205883807e-001;2.0980893668159570e+000
2.5080000000000000e+000;1.5915383683668074e+000;3.1616160510842510e+000;4.1878090568021059e-001;2.3380681898193312e+000
2.5459999999999998e+000;1.1673583954452766e+000;3.1561630773970535e+000;5.0219389189971886e-001;2.3817785029800000e+000
2.5839999999999996e+000;1.1470743858857668e+000;3.1347239185969169e+000;4.4723156993477398e-001;2.4984884765170263e+000
2.6219999999999999e+000;1.1083503360378004e+000;3.2333389507516914e+000;4.5023214031786363e-001;2.2848802681506921e+000
2.6600000000000001e+000;1.1992663032244300e+000;3.2612346130156560e+000;4.4449239958310555e-001;2.4644380180108714e+000
2.6980000000000000e+000;2.0133920692077236e+000;3.2149111070815635e+000;4.6141076346496429e-001;2.4808323294658314e+000
2.7359999999999998e+000;2.1699677253283127e+000;3.1999269877763918e+000;5.0481641832828106e-001;2.5875625914148572e+000
2.7740000000000000e+000;1.6336580356011317e+000;3.1980142293488898e+000;5.7434383587345006e-001;2.8377485292072420e+000
2.8119999999999998e+000;1.3424701921165836e+000;3.0951559188472713e+000;6.5133657480821783e-001;2.7282373387788397e+000
2.8499999999999996e+000;2.3691452072155412e+000;3.2486797455046266e+000;7.3165877443064420e-001;2.9384229497538961e+000
2.8879999999999999e+000;2.3999642660827152e+000;3.2681292613295150e+000;7.8766172457934958e-001;2.9306611824892017e+000
2.9259999999999997e+000;1.6819024759304695e+000;3.2707444946532549e+000;8.9810925422615218e-001;2.9593629869147220e+000
2.9640000000000000e+000;2.2317757664413742e+000;3.3969884903440142e+000;9.1012889280684373e-001;2.9277988033181628e+000
3.0019999999999998e+000;2.6498569444337496e+000;3.2089521242464447e+000;1.0440830673573105e+000;3.0734488562684090e+000
3.0400000000000000e+000;1.7532481237135662e+000;3.2815493778660052e+000;1.1545575854351131e+000;3.1781242752583370e+000
3.0779999999999998e+000;1.7763009976509245e+000;3.3091417404031556e+000;1.1434149619559872e+000;3.0874619807495027e+000
3.1159999999999997e+000;2.0351917723100050e+000;3.3332103951208976e+000;1.2356127004332722e+000;3.2030816395054162e+000
3.1539999999999999e+000;2.7082865860365120e+000;3.1409148684362154e+000;1.2093356313121368e+000;3.3779656426418825e+000
3.1919999999999997e+000;1.4078486126973981e+000;3.2386730528951890e+000;1.3177211637274369e+000;3.6747221533313907e+000
3.2300000000000000e+000;1.6449748404297075e+000;3.2647216782057669e+000;1.3467647987705729e+000;3.6641875868060634e+000
3.2679999999999998e+000;2.3345683995690116e+000;3.1565251655799536e+000;1.3339997556146943e+000;3.4883745979900405e+000
3.3060000000000000e+000;1.4419437878334094e+000;3.1767652530195263e+000;1.4298075150912206e+000;3.8843399746620313e+000
3.3439999999999999e+000;3.1403336134597382e+000;3.3834118684369963e+000;1.4019567157577131e+000;3.8099759641306017e+000
3.3819999999999997e+000;4.5608256044968449e+000;3.2314083682326884e+000;1.5324238500144365e+000;3.8867866961285835e+000
3.4199999999999999e+000;3.6945900008477546e+000;3.2102934699719512e+000;1.7730506963582697e+000;4.1912866105929876e+000
3.4579999999999997e+000;3.9157581457614348e+000;3.1352661812300076e+000;1.8841099023514303e+000;4.1101708014823863e+000
3.4960000000000000e+000;4.0587849686032476e+000;3.0138658348858742e+000;2.0919200532297881e+000;4.3611874967651199e+000
3.5339999999999998e+000;1.8578303216840331e+000;2.9708653460054624e+000;2.2137891923972961e+000;4.4806385098962700e+000
3.5720000000000001e+000;2.5175731869106421e+000;3.0781887981924654e+000;2.2238818832516078e+000;4.5928500882556431e+000
3.6099999999999999e+000;3.0189949431235239e+000;2.9298723192919556e+000;2.3191976179487921e+000;4.4805811377973441e+000
3.6479999999999997e+000;3.0871038979336816e+000;3.0825117914490745e+000;2.4042385957212407e+000;4.6548250073613779e+000
3.6859999999999999e+000;2.6736585804709789e+000;3.0401594108500904e+000;2.5131797826607385e+000;4.8752930950700071e+000
3.7239999999999998e+000;4.2955030182296143e+000;2.8903406301964902e+000;2.4944701928174009e+000;4.7832839002753387e+000
3.7620000000000000e+000;3.4119931122457667e+000;2.9001380217923312e+000;2.6439238955371729e+000;5.2423054869808112e+000
3.7999999999999998e+000;4.2740386679016487e+000;2.7827947604830543e+000;2.7795221189849553e+000;5.2093148337740827e+000
